,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Location,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu_over_sf),SiteEUIWN(kBtu_over_sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,SPD MCPP Areas,City Council Districts,SPD Beats,Zip Codes,NonRes,Compl,Outlier_ok,Anciennete,no_zero_floors,measure_floors,Intensité de consommation,log_PropertyGFATotal,log_PropertyGFAParking,log_PropertyGFABuilding(s),log_SiteEnergyUse(kBtu),log_SiteEnergyUseWN(kBtu),log_SiteEUI(kBtu_over_sf),log_SiteEUIWN(kBtu_over_sf),log_TotalGHGEmissions,log_GHGEmissionsIntensity,log_measure_floors,log_Anciennete,Address,City,State,ZipCode,Latitude,Longitude
1601,22585,2015,NonResidential,Small- and Mid-Sized Office,OFFICE BUILDING WITH CARETAKER UNIT,2770606573,"{'latitude': '47.66036376', 'longitude': '-122.38620467', 'human_address': '{""address"": ""2303 W COMMODORE WAY"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98199""}'}",7,MAGNOLIA / QUEEN ANNE,2007,1.0,4.0,30152,5680,24472,"Office, Parking",Office,25184.0,Parking,4968.0,,,,97.0,30.4,30.4,95.5,95.5,766628.0,766628.0,0.0,224395.0,765668.0,10.0,992.0,0.0,5.39,0.07,No,,Compliant,,,33.0,,27.0,18235.0,1,1,,8,4.0,18632.82321089675,,10.314006534946971,8.644706511715198,10.10528488583074,13.549756956176783,13.549756956176783,3.414442608412176,3.414442608412176,1.6845453849209058,-2.659260036932778,9.832679993225376,2.0794415416798357,,,,,,
1638,22860,2015,NonResidential,Mixed Use Property,LAKESIDE PLAZA,2886200375,"{'latitude': '47.68590276', 'longitude': '-122.3372976', 'human_address': '{""address"": ""7900 E GREEN LAKE DR N"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98103""}'}",6,NORTHWEST,1996,1.0,3.0,55912,22850,33062,"Office, Parking, Retail Store",Parking,24052.0,Office,23501.0,Retail Store,9561.0,,58.0,87.2,84.8,273.8,266.2,2882757.0,2803237.0,0.0,844888.0,2882877.0,0.0,0.0,0.0,20.1,0.14,No,,Compliant,,,53.0,,25.0,18377.0,1,1,,19,3.0,23618.19023282839,,10.931534305156966,10.036706396322352,10.406139865612957,14.874257685867342,14.846285378838013,4.468204330914934,4.440295542797857,3.0007198150650303,-1.9661128563728327,10.06977246669854,2.9444389791664403,,,,,,
1640,22866,2015,NonResidential,Small- and Mid-Sized Office,FISHERMAN'S COMMERCE BLDG,2771100895,"{'latitude': '47.65708363', 'longitude': '-122.3837595', 'human_address': '{""address"": ""4037 21ST AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98199""}'}",7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,40571,10849,29722,Office,Office,24008.0,,,,,,52.0,61.7,61.7,193.7,193.7,1481017.0,1481017.0,0.0,434061.0,1481078.0,0.0,0.0,0.0,10.32,0.1,No,,Compliant,,,33.0,,27.0,18235.0,1,1,,32,4.0,21222.555684342344,,10.610808804651954,9.29182818882245,10.299642791318515,14.208239571914643,14.208239571914643,4.122283930911342,4.122283930911342,2.334083760053417,-2.3025850929940455,9.962819842443873,3.4657359027997265,,,,,,
1621,22866,2016,NonResidential,Small- and Mid-Sized Office,Fishermen's Commerce Building,2771100895,,7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,40571,10849,29722,Office,Office,24008.0,,,,,,64.0,53.59999847,53.59999847,168.3000031,168.3000031,1286817.375,1286817.375,0.0,377144.5938,1286817.0,0.0,0.0,,8.97,0.22,False,,Compliant,,,,,,,1,1,,33,4.0,21222.555684342344,,10.610808804651954,9.29182818882245,10.299642791318515,14.067682576742639,14.067682576742639,3.9815490395319797,3.9815490395319797,2.1938856760707046,-1.5141277326297755,9.962819842443873,3.4965075614664802,4039 21st Ave W,Seattle,WA,98199.0,47.65708,-122.38383
1641,22867,2015,NonResidential,Small- and Mid-Sized Office,ICICLE COURT OFFICE BLDG,2771100925,"{'latitude': '47.65649246', 'longitude': '-122.3837639', 'human_address': '{""address"": ""4019 21ST AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98199""}'}",7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,41707,15659,26048,,,,,,,,,18.0,68.7,68.7,215.8,215.8,1790120.0,1790120.0,0.0,524654.0,1790194.0,0.0,0.0,0.0,12.48,0.11,No,,Compliant,,,33.0,,27.0,18235.0,1,1,,32,4.0,19423.51424117249,,10.638424259406456,9.658801110545443,10.167696268802267,14.397793214676062,14.397793214676062,4.229749199228304,4.229749199228304,2.5241273629412815,-2.2072749131897207,9.874239685369647,3.4657359027997265,,,,,,
1622,22867,2016,NonResidential,Small- and Mid-Sized Office,Icicle Seafoods,2771100925,,7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,41707,15659,26048,"Office, Parking",Office,41707.0,Parking,12000.0,,,,78.0,42.09999847,42.79999924,132.1999969,134.3999939,1755788.5,1785685.5,0.0,514592.0938,1755788.0,0.0,0.0,,12.24,0.29,False,,Compliant,,,,,,,1,1,,33,4.0,19423.51424117249,,10.638424259406456,9.658801110545443,10.167696268802267,14.378428601731871,14.395312933087288,3.7400477043462925,3.7565380848307415,2.50470927708418,-1.2378743560016174,9.874239685369647,3.4965075614664802,4019 - 21st Ave W,Seattle,WA,98199.0,47.65649,-122.38383
1662,22955,2015,NonResidential,Senior Care Community,FOUNDATION HOUSE - NORTHGATE,2926049051,"{'latitude': '47.71058965', 'longitude': '-122.3265178', 'human_address': '{""address"": ""11301 3RD AVE NE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98125""}'}",5,NORTH,1998,1.0,5.0,43661,10226,33435,"Parking, Senior Care Community",Senior Care Community,43661.0,Parking,0.0,,,,4.0,89.8,97.7,224.0,245.3,3922066.0,4264182.0,0.0,793739.0,2708351.0,12138.0,1213827.0,0.0,83.35,1.64,No,,Compliant,,,46.0,,28.0,19579.0,1,1,,17,5.0,23041.81580452681,2,10.684210534101828,9.232688775639945,10.417358534488079,15.18212911374574,15.265760926843756,4.497584975308154,4.581901559048737,4.423048609196803,0.494696241836107,10.045065922664772,2.833213344056216,,,,,,
1648,22962,2016,NonResidential,Small- and Mid-Sized Office,Northgate Meridian Bldg,2926049094,,5,NORTHWEST,1987,1.0,3.0,76105,27307,48798,Office,Office,76105.0,,,,,,91.0,32.5,34.09999847,102.0,107.0999985,2472350.25,2596383.25,0.0,724604.3125,2472350.0,0.0,0.0,,17.24,0.23,False,,Compliant,,,,,,,1,1,,29,3.0,31570.587547529663,,11.239869244713768,10.21489835856197,10.79544460739483,14.720679774416283,14.769629976880463,3.481240089335692,3.529297339421435,2.847232265235547,-1.4696759700589417,10.35998119232373,3.367295829986474,2111 N Northgate Way,Seattle,WA,98133.0,47.70842,-122.3332
1667,22962,2015,NonResidential,Small- and Mid-Sized Office,OFFICE BUILDING,2926049094,"{'latitude': '47.70838818', 'longitude': '-122.3332973', 'human_address': '{""address"": ""2111 N NORTHGATE WAY"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98133""}'}",5,NORTHWEST,1987,1.0,3.0,76105,27307,48798,Office,Office,76105.0,,,,,,87.0,35.6,36.8,111.8,115.5,2709429.0,2800516.0,0.0,794088.0,2709542.0,0.0,0.0,0.0,18.89,0.1,No,,Compliant,,134.0,46.0,1.0,34.0,19582.0,1,1,,28,3.0,31570.587547529663,,11.239869244713768,10.21489835856197,10.79544460739483,14.812248469548276,14.845314243881191,3.572345637857985,3.6054978451748854,2.9386326815134183,-2.3025850929940455,10.35998119232373,3.332204510175204,,,,,,
1720,23163,2015,NonResidential,Medical Office,LESCHI CENTER,8170100430,"{'latitude': '47.59703102', 'longitude': '-122.3168033', 'human_address': '{""address"": ""606 12TH AVE S"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98144""}'}",3,DOWNTOWN,1995,1.0,4.0,43813,23086,20727,Medical Office,Medical Office,45145.0,,,,,,76.0,39.8,39.8,125.1,125.1,1798899.0,1798899.0,0.0,527227.0,1798974.0,0.0,0.0,0.0,12.54,0.11,Yes,,Compliant,,,28.0,,18.0,17919.0,1,1,,20,4.0,16699.249728673756,1,10.687685855980014,10.046981652174857,9.939192477156904,14.402685369055353,14.402685369055353,3.6838669122903918,3.6838669122903918,2.5289235352047745,-2.2072749131897207,9.723119070968902,2.995732273553991,,,,,,
1721,23164,2015,NonResidential,Small- and Mid-Sized Office,THE WELLER BUILDING,8170100455,"{'latitude': '47.59726811', 'longitude': '-122.3158318', 'human_address': '{""address"": ""1225 S WELLER ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98144""}'}",3,DOWNTOWN,2001,1.0,5.0,70332,22095,48237,"Office, Parking",Office,44417.0,Parking,25915.0,,,,87.0,46.7,47.7,140.4,141.4,2074152.0,2116507.0,0.0,569313.0,1942577.0,1317.0,131656.0,0.0,20.53,0.17,No,,Compliant,,,28.0,,18.0,17919.0,1,1,,14,5.0,29291.635795774797,,11.16098216626443,10.00310661756484,10.78388164041252,14.545062953417878,14.565277646284681,3.8437441646748516,3.8649313978942956,3.0218872310308424,-1.7719568419318752,10.285057286530495,2.6390573296152584,,,,,,
1701,23164,2016,NonResidential,Small- and Mid-Sized Office,The Weller Building,8170100455,,3,DOWNTOWN,2001,1.0,5.0,70332,22095,48237,"Office, Parking",Office,44417.0,Parking,25915.0,,,,89.0,44.59999847,45.0,134.6000061,135.1000061,1981115.25,2000777.25,0.0,546923.8125,1866104.0,1150.109985,115011.0,,19.12,0.27,False,,Compliant,,,,,,,1,1,,15,5.0,29291.635795774797,,11.16098216626443,10.00310661756484,10.78388164041252,14.499170501676469,14.509046288029083,3.7977338247210852,3.8066624897703196,2.9507349076232554,-1.3093333199837622,10.285057286530495,2.70805020110221,1225 S Weller Street,Seattle,WA,98144.0,47.59728,-122.31587
1766,23299,2015,NonResidential,Small- and Mid-Sized Office,PIGOTT BUILDING,8590900135,"{'latitude': '47.60652161', 'longitude': '-122.32528687', 'human_address': '{""address"": ""700 9TH AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",3,EAST,1970,1.0,7.0,54372,20824,33548,"Office, Parking",Office,54372.0,Parking,15000.0,,,,90.0,28.8,31.1,90.3,97.5,1563640.0,1688467.0,0.0,458277.0,1563705.0,0.0,0.0,0.0,10.9,0.08,No,,Compliant,,,19.0,,12.0,18379.0,1,1,,45,7.0,24176.523553976607,,10.903604594455139,9.9438614466744,10.420732528104303,14.262526994564002,14.339331574642832,3.3603753871419,3.4372078191851885,2.388762789235098,-2.5257286443082556,10.093137340216842,3.8066624897703196,,,,,,
1746,23299,2016,NonResidential,Small- and Mid-Sized Office,Pigott Building,8590900135,,3,EAST,1970,1.0,7.0,54372,20824,33548,"Office, Parking",Office,54372.0,Parking,15000.0,,,,94.0,25.79999924,27.20000076,81.09999847,85.40000153,1403820.0,1479454.375,0.0,411436.0938,1403820.0,0.0,0.0,,9.79,0.18,False,,Compliant,,,,,,,1,1,,46,7.0,24176.523553976607,,10.903604594455139,9.9438614466744,10.420732528104303,14.154707650220708,14.20718391222591,3.250374462470207,3.303217001243128,2.281361456542419,-1.7147984280919266,10.093137340216842,3.828641396489095,710 9th Ave.,Seattle,WA,98104.0,47.60663,-122.32526
1782,23331,2015,NonResidential,Small- and Mid-Sized Office,GATEWAY PLAZA OFFICE BLDG,3821700140,"{'latitude': '47.72971465', 'longitude': '-122.2927811', 'human_address': '{""address"": ""13751 LAKE CITY WAY NE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98125""}'}",5,NORTH,1985,1.0,3.0,33580,12990,20590,"Office, Parking",Office,20590.0,Parking,12990.0,,,,88.0,33.8,35.9,106.1,112.6,695803.0,738633.0,0.0,203928.0,695832.0,0.0,0.0,0.0,4.85,0.06,Yes,,Compliant,,119.0,29.0,2.0,26.0,19579.0,1,1,,30,3.0,16804.761802119898,,10.421685930631531,9.471935109664646,9.932560800021836,13.452821853274472,13.512556459525182,3.520460802488973,3.580737295494233,1.5789787049493917,-2.8134107167600364,9.729417565832026,3.4011973816621555,,,,,,
1762,23331,2016,NonResidential,Small- and Mid-Sized Office,Gateway Plaza,3821700140,,5,NORTH,1985,1.0,3.0,33580,12990,20590,"Office, Parking",Office,20590.0,Parking,12990.0,,,,100.0,19.89999962,19.89999962,62.5,62.5,409578.4063,409578.4063,0.0,120040.6016,409579.0,0.0,0.0,,2.86,0.09,False,,Compliant,,,,,,,1,1,,31,3.0,16804.761802119898,,10.421685930631531,9.471935109664646,9.932560800021836,12.922883632323598,12.922883632323598,2.990719712634969,2.990719712634969,1.0508216248317612,-2.4079456086518722,9.729417565832026,3.4339872044851463,13751 Lake City Way NE,Seattle,WA,98125.0,47.72986,-122.29278
1826,23459,2015,NonResidential,Small- and Mid-Sized Office,18 WEST MERCER BUILDING,3879900465,"{'latitude': '47.6248209', 'longitude': '-122.3576261', 'human_address': '{""address"": ""18 W MERCER ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,1984,1.0,4.0,57110,15812,41298,"Office, Parking",Office,37055.0,Parking,28202.0,,,,71.0,56.8,60.2,166.2,172.0,2103293.0,2231562.0,0.0,554012.0,1890368.0,2130.0,213004.0,0.0,24.49,0.29,No,,Compliant,,,50.0,,40.0,19575.0,1,1,,31,4.0,26582.02748729031,,10.952734511658909,9.668524424416576,10.62856935162642,14.559014769754175,14.618212346667287,4.039536325727106,4.097672352314776,3.1982648709640764,-1.2378743560016174,10.187990608037259,3.4339872044851463,,,,,,
1806,23459,2016,NonResidential,Small- and Mid-Sized Office,18 West Mercer,3879900465,,7,MAGNOLIA / QUEEN ANNE,1984,1.0,4.0,57110,15812,41298,"Office, Parking",Office,36867.0,Parking,28390.0,,,,69.0,59.40000153,61.70000076,175.5,180.0,2190460.0,2275712.0,0.0,584552.6875,1994494.0,1959.661865,195966.0,,24.31,0.43,False,,Compliant,,,,,,,1,1,,32,4.0,26582.02748729031,,10.952734511658909,9.668524424416576,10.62856935162642,14.599622125398282,14.637803528436189,4.084294252126175,4.122283943229008,3.1908877883280318,-0.843970070294529,10.187990608037259,3.4657359027997265,18 West Mercer St,Seattle,WA,98119.0,47.62481,-122.35762
1894,23671,2015,NonResidential,Small- and Mid-Sized Office,AREIS BUILDING,2902200925,"{'latitude': '47.64160748', 'longitude': '-122.3255231', 'human_address': '{""address"": ""2358 EASTLAKE AVE E"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98102""}'}",4,LAKE UNION,1959,1.0,4.0,50333,18036,32297,Office,Office,50333.0,,,,,,91.0,29.4,34.6,92.2,108.8,1477321.0,1743543.0,0.0,432978.0,1477382.0,0.0,0.0,0.0,10.3,0.08,No,,Compliant,,,17.0,,10.0,18376.0,1,1,,56,4.0,22451.342891123713,,10.826416204590467,9.800125039540974,10.382729625640236,14.205740870330848,14.371429807827843,3.380994674344636,3.543853682063679,2.33214389523559,-2.5257286443082556,10.019105708357994,4.02535169073515,,,,,,
1875,23671,2016,NonResidential,Small- and Mid-Sized Office,Areis Building,2902200925,,4,LAKE UNION,1959,1.0,4.0,50333,18036,32297,Office,Office,50333.0,,,,,,88.0,31.79999924,35.0,99.90000153,109.9000015,1602084.375,1761932.5,0.0,469544.0,1602084.0,0.0,0.0,,11.17,0.22,False,,Compliant,,,,,,,1,1,,57,4.0,22451.342891123713,,10.826416204590467,9.800125039540974,10.382729625640236,14.286816073762829,14.381921776004395,3.4594662658867597,3.5553480614894135,2.413231613081109,-1.5141277326297755,10.019105708357994,4.04305126783455,2366 Eastlake Avenue East,Seattle,WA,98102.0,47.64168,-122.32562
1897,23674,2015,NonResidential,Small- and Mid-Sized Office,2345 EASTLAKE,2902201025,"{'latitude': '47.64108252', 'longitude': '-122.3262268', 'human_address': '{""address"": ""2345 EASTLAKE AVE E"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98102""}'}",4,LAKE UNION,2000,1.0,3.0,57132,21908,35224,"Office, Parking",Office,33705.0,Parking,21908.0,,,,61.0,67.8,67.8,213.0,213.0,2286622.0,2286622.0,0.0,670171.0,2286717.0,0.0,0.0,0.0,15.94,0.11,No,,Compliant,,,17.0,,10.0,18376.0,1,1,,15,3.0,24744.225319349367,,10.95311965898252,9.994607145903611,10.46948294743559,14.64258617731548,14.64258617731548,4.216562194946349,4.216562194946349,2.768831673362069,-2.2072749131897207,10.116347420343061,2.70805020110221,,,,,,
1878,23674,2016,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2902201025,,4,LAKE UNION,2000,1.0,3.0,57132,21908,35224,"Office, Parking",Office,33705.0,Parking,21908.0,,,,73.0,59.20000076,59.20000076,185.8999939,185.8999939,1994967.75,1994967.75,0.0,584691.5,1994967.0,0.0,0.0,,13.91,0.24,False,,Compliant,,,,,,,1,1,,16,3.0,24744.225319349367,,10.95311965898252,9.994607145903611,10.46948294743559,14.506138442761905,14.506138442761905,4.080921554727798,4.080921554727798,2.6326080059353516,-1.4271163556401458,10.116347420343061,2.772588722239781,2345 Eastlake Ave E,Seattle,WA,98102.0,47.64113,-122.32625
1918,23742,2015,NonResidential,Small- and Mid-Sized Office,1419 ELLIOTT AVE,7666201760,"{'latitude': '47.63069544', 'longitude': '-122.374333', 'human_address': '{""address"": ""1415 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,1979,1.0,2.0,43016,5400,37616,Office,Office,43016.0,,,,,,100.0,26.4,33.8,33.3,41.0,1137520.0,1453424.0,0.0,33467.0,114193.0,10233.0,1023332.0,0.0,55.15,1.27,No,,Compliant,,,50.0,,27.0,19575.0,1,1,,36,2.0,29779.380952277614,,10.669327418489514,8.594154232552366,10.535184770779852,13.944361012070257,14.189432710032325,3.2733640101522705,3.520460802488973,4.0100567456995115,0.23901690047049992,10.301571518657186,3.58351893845611,,,,,,
1899,23742,2016,NonResidential,Small- and Mid-Sized Office,1419 Elliott Ave,7666201760,,7,MAGNOLIA / QUEEN ANNE,1979,1.0,2.0,43016,5400,37616,Office,Office,43016.0,,,,,,100.0,28.70000076,33.90000153,35.40000153,40.79999924,1234095.5,1458046.0,0.0,31601.0,107823.0,11262.73047,1126273.0,,60.57,1.41,False,,Compliant,,,,,,,1,1,,37,2.0,29779.380952277614,,10.669327418489514,8.594154232552366,10.535184770779852,14.025848871052649,14.192607741121634,3.3568971492464112,3.523415059519147,4.103799720992856,0.34358970439007686,10.301571518657186,3.6109179126442243,1419 Elliott Ave West,Seattle,WA,98119.0,47.63063,-122.37428
1925,23857,2016,NonResidential,Mixed Use Property,Pier 56,7666202485,,7,DOWNTOWN,1900,1.0,2.0,71919,14083,57836,"Office, Parking, Retail Store",Office,34550.0,Retail Store,23085.0,Parking,11465.0,,37.0,93.40000153,93.40000153,293.2000122,293.2000122,5381105.0,5381105.0,0.0,1577111.5,5381104.0,0.0,0.0,,37.51,0.52,False,,Compliant,,,,,,,1,1,,116,2.0,42522.23463484808,,11.183295764710682,9.55272367519805,10.965366698148017,15.498404301382832,15.498404301382832,4.536891361615953,4.536891361615953,3.624607564093796,-0.6539264674066639,10.657782385986684,4.7535901911063645,1201 Alaskan Way,Seattle,WA,98101.0,47.60546,-122.34091
1956,23888,2015,NonResidential,Medical Office,SWEDISH MEDICAL CENTER,7872500005,"{'latitude': '47.57290555', 'longitude': '-122.3864134', 'human_address': '{""address"": ""3400 CALIFORNIA AVE SW"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98116""}'}",1,SOUTHWEST,1984,1.0,3.0,40304,12000,28304,"Medical Office, Parking",Medical Office,20106.0,Parking,16412.0,,,,7.0,95.3,95.3,299.4,299.4,1916966.0,1916966.0,0.0,561831.0,1917045.0,0.0,0.0,0.0,13.36,0.13,No,,Compliant,,,41.0,,49.0,18795.0,1,1,,31,3.0,21090.532142897937,1,10.604205998592391,9.392661928770137,10.250758416399567,14.466254285824592,14.466254285824592,4.557029810660157,4.557029810660157,2.5922651681085,-2.0402208285265546,9.95657950515535,3.4339872044851463,,,,,,
1934,23888,2016,NonResidential,Medical Office,Swedish Health Services,7872500005,,1,SOUTHWEST,1984,1.0,3.0,40304,12000,28304,"Medical Office, Parking",Medical Office,20106.0,Parking,16412.0,,,,5.0,97.59999847,97.59999847,306.2999878,306.2999878,1961581.5,1961581.5,0.0,574906.625,1961581.0,0.0,0.0,,13.67,0.34,False,,Compliant,,,,,,,1,1,,32,3.0,21090.532142897937,1,10.604205998592391,9.392661928770137,10.250758416399567,14.489261593602885,14.489261593602885,4.580877477742817,4.580877477742817,2.6152036507358583,-1.0788096613719298,9.95657950515535,3.4657359027997265,3400 California Avenue SW,Seattle,WA,98116.0,47.57296,-122.38643
1998,24030,2015,NonResidential,Retail Store,KING PLAZA II,3333002890,"{'latitude': '47.5390235', 'longitude': '-122.2824236', 'human_address': '{""address"": ""6951 MARTIN LUTHER KING JR WAY S"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98118""}'}",2,GREATER DUWAMISH,2002,1.0,2.0,54211,17471,36740,"Parking, Retail Store, Supermarket/Grocery Store",Retail Store,30000.0,Supermarket/Grocery Store,5000.0,Parking,4000.0,,100.0,32.8,32.8,103.0,103.0,1147582.0,1147582.0,0.0,336337.0,1147629.0,0.0,0.0,0.0,8.0,0.06,Yes,,Compliant,,,40.0,,44.0,18800.0,1,1,,13,2.0,29212.877846771124,1,10.90063911886528,9.768297642474444,10.511621358769117,13.953167678058705,13.953167678058705,3.490428515390098,3.490428515390098,2.0794415416798357,-2.8134107167600364,10.282364913184384,2.5649493574615367,,,,,,
2051,24180,2015,NonResidential,Medical Office,PACIFIC MEDICAL CENTER,5101408393,"{'latitude': '47.70439219', 'longitude': '-122.322815', 'human_address': '{""address"": ""10416 5TH AVE NE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98125""}'}",5,NORTH,1986,1.0,2.0,28385,7056,21329,Medical Office,Medical Office,20575.0,,,,,,4.0,107.1,107.1,336.4,336.4,2204020.0,2204020.0,0.0,645961.0,2204111.0,0.0,0.0,0.0,15.37,0.21,No,,Compliant,,,46.0,,28.0,19579.0,1,1,,29,2.0,18926.025282900246,1,10.253616115604826,8.861633597686627,9.967822928041022,14.605793523623934,14.605793523623934,4.673762977453703,4.673762977453703,2.7324175575505043,-1.5606477482646683,9.848293252949155,3.367295829986474,,,,,,
2029,24180,2016,NonResidential,Medical Office,Pac Med Northgate,5101408393,,5,NORTH,1986,1.0,2.0,28385,7056,21329,Medical Office,Medical Office,20575.0,,,,,,1.0,129.0,129.0,405.1000061,405.1000061,2654316.0,2654316.0,0.0,777935.375,2654315.0,0.0,0.0,,18.5,0.65,False,,Compliant,,,,,,,1,1,,30,2.0,18926.025282900246,1,10.253616115604826,8.861633597686627,9.967822928041022,14.791697552347966,14.791697552347966,4.859812404361672,4.859812404361672,2.917770732084279,-0.4307829160924542,9.848293252949155,3.4011973816621555,10416 5th Avenue NE,Seattle,WA,98144.0,47.7044,-122.32285
2073,24252,2015,NonResidential,Medical Office,SPRINGBROOK BLDG,7933000005,"{'latitude': '47.66147138', 'longitude': '-122.2862292', 'human_address': '{""address"": ""4540 SAND POINT WAY NE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98105""}'}",4,NORTHEAST,1984,1.0,4.0,45264,17622,27642,Medical Office,Medical Office,21743.0,,,,,,8.0,78.0,81.3,244.8,255.4,1695067.0,1768692.0,0.0,496796.0,1695138.0,0.0,0.0,0.0,11.82,0.1,No,,Compliant,,,55.0,,48.0,18383.0,1,1,,31,4.0,20211.206748139364,1,10.72026729354135,9.776903400426676,10.227091634163973,14.343232826039074,14.385750848316597,4.356708826689592,4.398146016553765,2.469793011977952,-2.3025850929940455,9.91399251906234,3.4339872044851463,,,,,,
2050,24252,2016,NonResidential,Medical Office,Springbrook Building,7933000005,,4,NORTHEAST,1984,1.0,4.0,45264,17622,27642,Medical Office,Medical Office,21743.0,,,,,,4.0,85.09999847,85.09999847,267.1000061,267.1000061,1849331.25,1849331.25,0.0,542007.875,1849331.0,0.0,0.0,,12.89,0.28,False,,Compliant,,,,,,,1,1,,32,4.0,20211.206748139364,1,10.72026729354135,9.776903400426676,10.227091634163973,14.430334645216032,14.430334645216032,4.44382701760048,4.44382701760048,2.556451816951096,-1.2729656758128873,9.91399251906234,3.4657359027997265,4500 Sandpoint Way NE,Seattle,WA,98105.0,47.66169,-122.28558
2097,24359,2015,NonResidential,Small- and Mid-Sized Office,JEFFERSON BUILDING,7942600940,"{'latitude': '47.60594736', 'longitude': '-122.3137802', 'human_address': '{""address"": ""1401 E JEFFERSON ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98122""}'}",3,CENTRAL,1984,1.0,5.0,72613,22788,49825,"Office, Parking",Office,49825.0,Parking,22788.0,,,,85.0,50.5,52.0,141.4,145.9,2517075.0,2588948.0,0.0,617448.0,2106820.0,4103.0,410343.0,0.0,36.48,0.38,No,,Compliant,,,19.0,,17.0,19578.0,1,1,,31,5.0,29929.969321288725,,11.192899248143839,10.033989360600286,10.816272145080996,14.73860807105135,14.766762173557074,3.9219733362813143,3.9512437185814275,3.5967641652061304,-0.9675840262617056,10.306615575830808,3.4339872044851463,,,,,,
2074,24359,2016,NonResidential,Small- and Mid-Sized Office,Jefferson Building,7942600940,,3,CENTRAL,1984,1.0,5.0,72613,22788,49825,"Office, Parking",Office,49825.0,Parking,22788.0,,,,84.0,52.20000076,55.29999924,142.3000031,145.6000061,2602213.75,2756929.5,0.0,611376.5,2086017.0,5161.969727,516197.0,,41.96,0.58,False,,Compliant,,,,,,,1,1,,32,5.0,29929.969321288725,,11.192899248143839,10.033989360600286,10.816272145080996,14.771873083028021,14.82962811840586,3.95508250944798,4.01277289478507,3.7367167835280966,-0.5447271754416722,10.306615575830808,3.4657359027997265,1401 East Jeffrson Street,Seattle,WA,98122.0,47.60592,-122.31367
